WHOI SSSG dsLogCsv
DATE_GMT, TIME_GMT, Dec_LAT, Dec_LON, SPD, HDT, COG, SOG, WXTP_Ta, WXTS_Ta, WXTP_Pa, WXTS_Pa, WXTP_Ri, WXTS_Ri, WXTP_Rc, WXTS_Rc, WXTP_Dm, WXTS_Dm, WXTP_Sm, WXTS_Sm, WXTP_Ua, WXTS_Ua, WXTP_TS, WXTS_TS, WXTP_TD, WXTS_TD, BAROM_P, BAROM_S, RAD_SW, RAD_LW, PAR, SBE45S, SBE48T, FLR, FLOW, SSVdslog, Depth12, Depth35, EM122
2021/11/12, 17:57:06.360, 40.205, -70.689, 0.74, 147.150, 335.700, 1.630, 19.3, 19.1, 1013.5, 1013.7, 0.0, 0.0, 193.850, 178.030, 12, 8, 18.3, 16.9, 80.4, 80.3, 19.1, 17.7, 159.0, 155.2, 1015.6, 1015.8, 76.270, 401.880, 303.99, 33.4870, 14.7386, 513.600, 15.7, 1504.165, 0.000, NAN, NAN
2021/11/12, 17:58:06.360, 40.205, -70.688, 0.08, 148.630, 302.100, 1.290, 19.3, 19.1, 1013.5, 1014.0, 0.0, 0.0, 193.850, 178.030, 16, 9, 15.8, 15.5, 80.0, 80.4, 16.3, 16.0, 163.1, 156.3, 1015.6, 1016.1, 77.990, 401.080, 307.25, 33.4516, 14.7382, 561.200, 16.0, 1504.122, 0.000, NAN, NAN
2021/11/12, 17:59:06.360, 40.205, -70.688, 0.41, 156.710, 185.900, 0.410, 19.3, 19.1, 1013.5, 1014.0, 0.0, 0.0, 193.850, 178.030, 4, 1, 14.3, 14.6, 80.3, 79.8, 14.1, 14.4, 160.3, 157.3, 1015.6, 1016.1, 78.850, 400.300, 308.45, 33.4768, 14.7376, 621.900, 15.8, 1504.150, 72.810, NAN, NAN
2021/11/12, 18:00:06.360, 40.205, -70.688, 0.21, 159.170, 329.000, 1.250, 19.3, 19.0, 1013.8, 1013.6, 0.0, 0.0, 193.850, 178.030, 0, 356, 15.8, 15.4, 80.6, 80.7, 16.4, 16.0, 158.8, 154.9, 1015.9, 1015.7, 78.520, 400.720, 307.00, 33.4758, 14.7368, 546.800, 16.3, 1504.146, 123.940, NAN, NAN
2021/11/12, 18:01:06.360, 40.205, -70.689, 0.15, 153.940, 316.300, 1.960, 19.3, 18.9, 1013.8, 1013.7, 0.0, 0.0, 193.850, 178.030, 3, 359, 13.5, 13.6, 80.5, 80.5, 14.4, 14.6, 155.5, 151.8, 1015.9, 1015.8, 76.860, 399.350, 303.33, 33.4714, 14.7354, 583.800, 16.2, 1504.136, 125.530, NAN, NAN
2021/11/12, 18:02:06.360, 40.205, -70.689, 0.06, 148.640, 91.200, 0.440, 19.3, 19.0, 1013.4, 1013.6, 0.0, 0.0, 193.850, 178.030, 12, 6, 16.3, 15.6, 79.9, 80.3, 16.2, 15.5, 161.4, 155.4, 1015.5, 1015.7, 74.970, 400.450, 298.60, 33.4754, 14.7372, 512.300, 16.1, 1504.147, 119.890, NAN, NAN
2021/11/12, 18:03:06.360, 40.205, -70.689, 0.23, 149.880, 293.500, 0.400, 19.3, 19.0, 1013.4, 1013.4, 0.0, 0.0, 193.850, 178.030, 13, 8, 16.1, 15.5, 80.5, 80.9, 16.2, 15.6, 162.3, 157.4, 1015.5, 1015.5, 73.240, 401.190, 293.44, 33.4742, 14.7364, 550.500, 16.4, 1504.143, 136.260, NAN, NAN
2021/11/12, 18:04:06.360, 40.206, -70.689, 0.06, 147.670, 354.400, 1.360, 19.3, 19.1, 1013.3, 1013.6, 0.0, 0.0, 193.850, 178.030, 11, 6, 15.4, 14.2, 80.4, 80.4, 16.1, 14.9, 159.3, 154.6, 1015.4, 1015.7, 71.500, 400.780, 288.30, 33.4726, 14.7363, 545.900, 16.5, 1504.141, 0.000, NAN, NAN
2021/11/12, 18:05:06.360, 40.206, -70.688, -0.09, 121.500, 32.100, 3.760, 19.3, 19.1, 1013.4, 1013.7, 0.0, 0.0, 193.850, 178.030, 33, 31, 14.9, 17.6, 79.8, 80.0, 16.0, 18.7, 160.3, 157.6, 1015.5, 1015.8, 70.220, 401.750, 284.96, 33.4769, 14.7369, 612.400, 15.6, 1504.148, 127.880, NAN, NAN
2021/11/12, 18:06:06.360, 40.206, -70.688, 1.32, 136.330, 108.800, 2.530, 19.3, 19.1, 1013.4, 1013.4, 0.0, 0.0, 193.850, 178.030, 21, 18, 18.3, 16.9, 80.2, 80.7, 17.5, 16.0, 160.5, 157.7, 1015.5, 1015.5, 69.440, 401.200, 282.92, 33.4794, 14.7360, 589.200, 16.1, 1504.148, 124.940, NAN, NAN
2021/11/12, 18:07:06.360, 40.206, -70.687, 2.61, 141.220, 132.800, 1.950, 19.3, 19.1, 1013.2, 1013.5, 0.0, 0.0, 193.850, 178.030, 19, 14, 16.4, 16.6, 80.3, 80.0, 15.5, 15.7, 161.9, 156.6, 1015.3, 1015.6, 69.600, 401.250, 282.23, 33.4843, 14.7367, 629.200, 16.0, 1504.156, 124.460, NAN, NAN
2021/11/12, 18:08:06.361, 40.205, -70.686, 2.63, 123.740, 132.600, 4.520, 19.3, 19.1, 1012.9, 1013.5, 0.0, 0.0, 193.850, 178.030, 30, 29, 15.4, 16.4, 80.3, 80.3, 13.3, 14.2, 157.4, 156.0, 1015.0, 1015.6, 70.630, 400.510, 285.25, 33.4828, 14.7402, 557.900, 16.1, 1504.165, 186.240, NAN, NAN
2021/11/12, 18:09:06.361, 40.205, -70.684, 3.89, 112.790, 136.300, 4.340, 19.3, 19.2, 1012.9, 1013.4, 0.0, 0.0, 193.850, 178.030, 38, 33, 18.9, 16.8, 80.2, 80.1, 16.7, 14.6, 152.7, 147.2, 1015.0, 1015.5, 72.000, 400.430, 288.64, 33.4781, 14.7368, 559.600, 15.7, 1504.149, 0.000, NAN, NAN
2021/11/12, 18:10:06.361, 40.205, -70.683, 3.57, 102.030, 89.400, 7.030, 19.3, 19.2, 1012.9, 1013.5, 0.1, 0.0, 193.850, 178.030, 51, 50, 20.1, 19.2, 80.2, 79.9, 18.8, 17.8, 163.0, 162.4, 1015.0, 1015.6, 73.270, 400.950, 291.93, 33.4960, 14.7357, 583.200, 15.1, 1504.166, 180.680, NAN, NAN
2021/11/12, 18:11:06.361, 40.204, -70.680, 7.72, 100.820, 108.200, 7.730, 19.3, 19.2, 1012.9, 1013.4, 0.0, 0.0, 193.850, 178.030, 50, 48, 18.8, 18.7, 80.6, 79.8, 16.1, 15.9, 160.4, 158.2, 1015.0, 1015.5, 74.340, 401.070, 294.81, 33.4815, 14.7301, 510.800, 16.5, 1504.131, 124.000, NAN, NAN
2021/11/12, 18:12:06.361, 40.204, -70.677, 8.39, 97.560, 81.600, 7.490, 19.3, 19.2, 1013.0, 1013.5, 0.0, 0.0, 193.850, 178.030, 50, 48, 20.1, 19.2, 80.4, 80.1, 18.9, 17.8, 158.3, 156.7, 1015.1, 1015.6, 75.100, 401.230, 296.89, 33.4478, 14.7310, 491.600, 16.4, 1504.095, 56.050, NAN, NAN
2021/11/12, 18:13:06.361, 40.204, -70.675, 8.06, 92.190, 65.100, 9.330, 19.4, 19.2, 1013.0, 1013.4, 0.0, 0.0, 193.850, 178.030, 56, 54, 19.1, 18.5, 80.0, 80.0, 19.1, 18.4, 162.6, 161.1, 1015.1, 1015.5, 74.890, 400.810, 297.79, 33.4803, 14.7423, 600.900, 15.4, 1504.169, 0.000, NAN, NAN
2021/11/12, 18:14:06.361, 40.204, -70.672, 7.45, 98.060, 134.000, 6.510, 19.3, 19.1, 1013.0, 1013.1, 0.0, 0.0, 193.850, 178.030, 58, 53, 17.9, 17.9, 80.3, 80.3, 14.9, 14.7, 160.9, 154.9, 1015.1, 1015.2, 73.840, 401.740, 294.64, 33.4825, 14.7562, 621.200, 14.8, 1504.216, 63.040, NAN, NAN
2021/11/12, 18:15:06.361, 40.204, -70.670, 7.24, 100.060, 80.800, 4.970, 19.3, 19.1, 1013.0, 1013.4, 0.0, 0.0, 193.850, 178.030, 54, 51, 17.7, 17.9, 80.1, 79.7, 17.1, 17.2, 162.3, 159.1, 1015.1, 1015.5, 73.440, 401.420, 295.37, 33.4692, 14.7597, 560.000, 14.8, 1504.211, 129.940, NAN, NAN
2021/11/12, 18:16:06.361, 40.205, -70.668, 6.84, 101.220, 98.100, 6.750, 19.3, 19.2, 1013.0, 1013.4, 0.0, 0.0, 193.850, 178.030, 54, 51, 18.6, 18.2, 80.2, 79.9, 17.0, 16.4, 165.1, 162.1, 1015.1, 1015.5, 72.450, 401.790, 292.18, 33.4843, 14.7621, 519.000, 14.7, 1504.237, 123.410, NAN, NAN
2021/11/12, 18:17:06.361, 40.204, -70.665, 7.18, 101.900, 89.800, 6.390, 19.3, 19.2, 1013.3, 1013.4, 0.0, 0.0, 193.850, 178.030, 54, 52, 20.9, 20.1, 80.5, 79.6, 19.8, 18.9, 164.6, 162.9, 1015.4, 1015.5, 72.150, 402.400, 291.80, 33.4683, 14.7590, 508.100, 15.0, 1504.208, 122.120, NAN, NAN
2021/11/12, 18:18:06.361, 40.204, -70.663, 7.08, 100.230, 87.800, 7.010, 19.4, 19.2, 1013.0, 1013.5, 0.0, 0.0, 193.850, 178.030, 55, 52, 19.3, 19.2, 79.9, 79.5, 18.2, 17.9, 165.7, 162.7, 1015.1, 1015.6, 72.310, 402.320, 291.23, 33.4899, 14.7617, 528.000, 14.7, 1504.242, 52.500, NAN, NAN
2021/11/12, 18:19:06.361, 40.204, -70.660, 7.80, 99.450, 94.200, 9.160, 19.4, 19.3, 1012.7, 1013.5, 0.0, 0.0, 193.850, 178.030, 51, 49, 20.1, 19.2, 79.9, 79.6, 17.9, 16.9, 163.1, 161.5, 1014.8, 1015.6, 72.900, 401.780, 292.64, 33.4787, 14.7623, 445.600, 14.7, 1504.231, 127.200, NAN, NAN
2021/11/12, 18:20:06.361, 40.204, -70.657, 8.14, 101.730, 94.800, 7.540, 19.4, 19.3, 1012.7, 1013.4, 0.0, 0.0, 193.850, 178.030, 47, 46, 19.6, 19.5, 79.8, 79.6, 17.6, 17.4, 159.0, 157.9, 1014.8, 1015.5, 74.070, 402.440, 294.57, 33.4723, 14.7589, 483.600, 15.8, 1504.212, 122.840, NAN, NAN
2021/11/12, 18:21:06.361, 40.204, -70.655, 8.32, 98.180, 94.000, 7.900, 19.4, 19.3, 1012.8, 1013.4, 0.0, 0.0, 193.850, 178.030, 52, 52, 19.2, 18.2, 79.5, 79.3, 17.3, 16.3, 161.4, 162.1, 1014.9, 1015.5, 75.320, 402.650, 296.84, 33.4676, 14.7728, 459.000, 15.7, 1504.251, 114.270, NAN, NAN
2021/11/12, 18:22:06.361, 40.204, -70.652, 7.31, 98.620, 94.200, 7.770, 19.4, 19.3, 1012.8, 1013.4, 0.0, 0.0, 193.850, 178.030, 54, 51, 18.7, 18.4, 79.5, 79.1, 17.0, 16.5, 164.2, 161.1, 1014.9, 1015.5, 76.830, 401.880, 298.94, 33.4656, 14.7928, 502.500, 15.5, 1504.313, 187.760, NAN, NAN
2021/11/12, 18:23:06.362, 40.204, -70.650, 7.20, 99.980, 110.300, 7.350, 19.4, 19.3, 1012.9, 1013.1, 0.0, 0.0, 193.850, 178.030, 52, 50, 19.9, 19.0, 79.5, 79.3, 17.3, 16.3, 160.3, 158.5, 1015.0, 1015.2, 79.050, 402.040, 305.48, 33.4650, 14.7998, 469.600, 16.2, 1504.334, 123.670, NAN, NAN
2021/11/12, 18:24:06.362, 40.204, -70.647, 7.18, 103.580, 82.600, 7.360, 19.4, 19.3, 1012.6, 1013.2, 0.0, 0.0, 193.850, 178.030, 53, 50, 19.6, 18.6, 80.0, 79.5, 18.9, 17.7, 167.7, 165.2, 1014.7, 1015.3, 81.100, 401.560, 309.35, 33.4710, 14.8082, 491.300, 16.0, 1504.368, 105.600, NAN, NAN
2021/11/12, 18:25:06.362, 40.204, -70.645, 6.99, 100.970, 75.700, 7.830, 19.4, 19.3, 1012.6, 1013.1, 0.0, 0.0, 193.850, 178.030, 55, 52, 19.1, 18.1, 79.9, 79.4, 18.8, 17.7, 168.1, 165.8, 1014.7, 1015.2, 82.810, 401.360, 313.36, 33.4858, 14.8121, 478.500, 15.3, 1504.398, 92.730, NAN, NAN
2021/11/12, 18:26:06.362, 40.203, -70.642, 7.23, 101.300, 90.300, 5.730, 19.4, 19.3, 1013.2, 1013.1, 0.0, 0.0, 193.850, 178.030, 51, 47, 18.7, 19.3, 79.5, 79.2, 17.5, 17.9, 160.8, 156.3, 1015.3, 1015.2, 83.800, 401.100, 315.97, 33.4900, 14.8085, 436.400, 15.8, 1504.391, 120.910, NAN, NAN
2021/11/12, 18:27:06.362, 40.203, -70.640, 8.32, 96.000, 56.200, 9.440, 19.4, 19.3, 1012.5, 1013.1, 0.0, 0.0, 193.850, 178.030, 50, 47, 20.6, 21.1, 79.6, 79.3, 21.1, 21.4, 159.3, 156.1, 1014.6, 1015.2, 83.990, 402.270, 317.34, 33.4832, 14.7834, 461.100, 15.8, 1504.303, 168.500, NAN, NAN
2021/11/12, 18:28:06.362, 40.203, -70.637, 7.65, 102.530, 82.500, 7.140, 19.4, 19.2, 1012.5, 1013.1, 0.0, 0.0, 193.850, 178.030, 49, 45, 19.8, 18.4, 80.2, 79.2, 18.8, 17.2, 162.0, 158.7, 1014.6, 1015.2, 84.540, 401.150, 318.88, 33.4905, 14.7460, 409.900, 14.9, 1504.192, 136.160, NAN, NAN
2021/11/12, 18:29:06.362, 40.203, -70.635, 7.21, 103.910, 95.900, 7.200, 19.4, 19.2, 1012.7, 1013.2, 0.0, 0.0, 193.850, 178.030, 50, 46, 19.9, 19.3, 80.2, 79.4, 18.2, 17.4, 163.8, 159.8, 1014.8, 1015.3, 85.540, 400.610, 321.22, 33.5001, 14.7036, 408.900, 15.2, 1504.068, 71.030, NAN, NAN
2021/11/12, 18:30:06.362, 40.203, -70.633, 7.16, 103.390, 101.600, 6.760, 19.3, 19.2, 1012.4, 1013.1, 0.0, 0.0, 193.850, 178.030, 48, 44, 19.5, 19.2, 80.2, 79.2, 17.5, 17.0, 160.1, 155.8, 1014.5, 1015.2, 86.450, 401.810, 323.58, 33.4912, 14.6721, 442.800, 15.3, 1503.957, 122.330, NAN, NAN
2021/11/12, 18:31:06.362, 40.203, -70.630, 7.41, 101.410, 93.700, 6.170, 19.3, 19.2, 1012.7, 1013.2, 0.0, 0.0, 193.850, 178.030, 47, 47, 20.4, 18.7, 80.3, 80.0, 18.7, 17.1, 156.3, 157.1, 1014.8, 1015.3, 86.960, 400.950, 324.56, 33.4723, 14.6524, 481.200, 15.4, 1503.872, 0.000, NAN, NAN
2021/11/12, 18:32:06.362, 40.202, -70.628, 7.47, 103.240, 105.300, 6.480, 19.4, 19.3, 1012.9, 1012.9, 0.0, 0.0, 193.850, 178.030, 49, 45, 18.8, 18.4, 80.3, 80.0, 16.7, 16.1, 160.6, 156.3, 1015.0, 1015.0, 86.500, 400.520, 324.50, 33.4640, 14.6523, 441.900, 15.4, 1503.862, 52.250, NAN, NAN
2021/11/12, 18:33:06.362, 40.202, -70.626, 6.29, 98.520, 92.200, 6.370, 19.4, 19.3, 1013.0, 1013.0, 0.0, 0.0, 193.850, 178.030, 57, 55, 17.8, 17.9, 79.7, 79.7, 16.6, 16.6, 165.7, 163.5, 1015.1, 1015.1, 85.030, 400.790, 321.19, 33.4665, 14.6586, 483.300, 14.8, 1503.885, 69.960, NAN, NAN
2021/11/12, 18:34:06.362, 40.202, -70.624, 6.31, 101.910, 117.100, 6.630, 19.4, 19.2, 1012.6, 1013.3, 0.0, 0.0, 193.850, 178.030, 51, 44, 20.1, 19.2, 80.4, 79.4, 17.5, 16.3, 159.5, 151.7, 1014.7, 1015.4, 83.660, 401.220, 318.94, 33.4408, 14.6594, 579.800, 15.4, 1503.858, 138.380, NAN, NAN
2021/11/12, 18:35:06.362, 40.202, -70.622, 6.68, 112.650, 109.600, 3.310, 19.4, 19.3, 1012.5, 1013.0, 0.0, 0.0, 193.850, 178.030, 48, 42, 17.9, 16.6, 80.3, 79.4, 16.9, 15.4, 165.1, 159.1, 1014.6, 1015.1, 82.590, 400.700, 315.43, 33.4625, 14.6386, 473.900, 16.2, 1503.816, 147.630, NAN, NAN
2021/11/12, 18:36:06.362, 40.202, -70.621, 2.12, 142.200, 165.200, 0.480, 19.3, 19.2, 1012.5, 1012.9, 0.0, 0.0, 193.850, 178.030, 20, 12, 16.2, 15.7, 80.1, 80.1, 16.0, 15.5, 162.2, 154.0, 1014.6, 1015.0, 82.260, 401.910, 314.69, 33.4539, 14.6099, 527.000, 15.3, 1503.714, 125.290, NAN, NAN
2021/11/12, 18:37:06.362, 40.202, -70.621, -0.05, 149.780, 36.400, 1.690, 19.3, 19.1, 1012.5, 1012.9, 0.0, 0.0, 193.850, 178.030, 10, 6, 15.7, 15.4, 80.3, 80.5, 16.2, 15.8, 162.3, 158.5, 1014.6, 1015.0, 81.360, 402.350, 311.73, 33.4598, 14.5822, 472.600, 15.1, 1503.632, 124.340, NAN, NAN
2021/11/12, 18:38:06.362, 40.203, -70.621, -1.24, 147.590, 327.500, 1.130, 19.3, 19.1, 1012.6, 1012.7, 0.0, 0.0, 193.850, 178.030, 9, 4, 15.2, 14.7, 80.6, 80.6, 15.8, 15.3, 156.3, 151.4, 1014.7, 1014.8, 79.910, 402.070, 307.79, 33.4594, 14.5665, 459.300, 15.2, 1503.581, 123.200, NAN, NAN
2021/11/12, 18:39:06.363, 40.203, -70.621, -0.92, 144.680, 301.900, 1.550, 19.3, 19.1, 1012.6, 1012.9, 0.0, 0.0, 193.850, 178.030, 13, 7, 15.6, 15.0, 81.1, 80.8, 16.3, 15.7, 156.0, 150.2, 1014.7, 1015.0, 77.370, 403.070, 301.97, 33.4589, 14.5588, 476.900, 15.1, 1503.556, 123.300, NAN, NAN
2021/11/12, 18:40:06.363, 40.204, -70.622, -1.30, 150.900, 307.500, 2.690, 19.3, 19.2, 1012.9, 1012.8, 0.0, 0.0, 193.850, 178.030, 10, 6, 14.6, 14.0, 80.5, 80.8, 15.8, 15.2, 158.1, 154.3, 1015.0, 1014.9, 74.730, 403.140, 295.26, 33.4599, 14.5644, 450.400, 14.9, 1503.575, 0.000, NAN, NAN
2021/11/12, 18:41:06.363, 40.204, -70.622, -0.33, 152.000, 356.200, 1.210, 19.3, 19.2, 1012.6, 1013.2, 0.0, 0.0, 193.850, 178.030, 7, 1, 13.8, 14.0, 80.4, 80.1, 14.4, 14.6, 159.7, 154.0, 1014.7, 1015.3, 72.050, 402.470, 287.28, 33.4516, 14.5778, 498.400, 15.0, 1503.609, 126.710, NAN, NAN
2021/11/12, 18:42:06.363, 40.204, -70.622, 0.24, 150.180, 141.900, 0.500, 19.3, 19.1, 1012.4, 1012.9, 0.0, 0.0, 193.850, 178.030, 7, 2, 16.6, 15.4, 81.1, 80.6, 16.4, 15.1, 157.4, 152.4, 1014.5, 1015.0, 69.050, 404.310, 275.69, 33.4561, 14.5980, 488.000, 15.0, 1503.679, 41.140, NAN, NAN
2021/11/12, 18:43:06.363, 40.204, -70.622, 0.23, 146.600, 334.100, 1.740, 19.3, 19.1, 1012.4, 1012.9, 0.0, 0.0, 193.850, 178.030, 7, 7, 15.2, 16.2, 80.4, 80.2, 16.1, 17.1, 153.6, 153.6, 1014.5, 1015.0, 63.830, 405.420, 257.63, 33.4567, 14.6158, 473.200, 15.3, 1503.736, 150.020, NAN, NAN
2021/11/12, 18:44:06.363, 40.204, -70.622, 0.34, 146.630, 199.300, 0.960, 19.3, 19.1, 1012.4, 1012.7, 0.0, 0.0, 193.850, 178.030, 16, 12, 17.5, 16.6, 80.9, 80.5, 17.1, 16.2, 161.6, 157.5, 1014.5, 1014.8, 53.960, 409.110, 229.45, 33.4556, 14.6239, 469.900, 15.5, 1503.761, 153.390, NAN, NAN
2021/11/12, 18:45:06.363, 40.204, -70.622, 0.10, 147.490, 356.200, 1.450, 19.4, 19.2, 1012.6, 1012.8, 0.0, 0.0, 193.850, 178.030, 13, 8, 16.5, 15.8, 80.3, 80.6, 17.2, 16.5, 161.2, 156.4, 1014.7, 1014.9, 41.400, 411.930, 196.33, 33.4519, 14.6263, 461.400, 15.5, 1503.764, 196.230, NAN, NAN
2021/11/12, 18:46:06.363, 40.204, -70.622, 0.20, 147.270, 35.200, 1.580, 19.4, 19.2, 1012.7, 1013.0, 0.0, 0.0, 193.850, 178.030, 13, 8, 14.5, 14.3, 80.2, 80.4, 15.0, 14.7, 162.8, 158.0, 1014.8, 1015.1, 33.460, 412.600, 168.42, 33.4605, 14.6238, 426.000, 15.3, 1503.767, 52.040, NAN, NAN
2021/11/12, 18:47:06.363, 40.204, -70.622, 0.31, 148.030, 70.300, 1.110, 19.3, 19.1, 1012.6, 1012.7, 0.0, 0.0, 193.850, 178.030, 12, 4, 14.4, 15.3, 80.9, 80.3, 14.4, 15.2, 162.3, 154.2, 1014.7, 1014.8, 41.500, 410.870, 195.09, 33.4656, 14.6167, 460.800, 15.1, 1503.750, 102.520, NAN, NAN
2021/11/12, 18:48:06.363, 40.204, -70.622, -0.24, 145.490, 329.300, 1.300, 19.3, 19.1, 1012.7, 1012.7, 0.0, 0.0, 193.850, 178.030, 15, 10, 16.7, 15.0, 81.1, 80.6, 17.4, 15.7, 160.1, 155.2, 1014.8, 1014.8, 51.290, 408.380, 217.49, 33.4654, 14.6094, 472.900, 15.6, 1503.726, 118.150, NAN, NAN
2021/11/12, 18:49:06.363, 40.204, -70.622, 0.62, 147.690, 169.000, 0.510, 19.3, 19.1, 1012.7, 1012.8, 0.0, 0.0, 193.850, 178.030, 12, 8, 14.7, 14.8, 80.7, 80.6, 14.4, 14.5, 159.5, 155.5, 1014.8, 1014.9, 54.480, 406.150, 227.13, 33.4607, 14.6068, 423.800, 15.5, 1503.712, 93.820, NAN, NAN
2021/11/12, 18:50:06.363, 40.204, -70.622, -0.10, 146.900, 336.400, 0.440, 19.3, 19.1, 1012.3, 1012.4, 0.0, 0.0, 193.850, 178.030, 14, 9, 15.5, 15.2, 81.2, 80.9, 15.7, 15.4, 160.8, 155.9, 1014.4, 1014.5, 54.750, 405.340, 228.53, 33.4646, 14.6146, 427.800, 15.1, 1503.742, 42.270, NAN, NAN
2021/11/12, 18:51:06.363, 40.204, -70.622, 0.27, 149.000, 34.600, 1.130, 19.3, 19.1, 1012.3, 1012.4, 0.0, 0.0, 193.850, 178.030, 12, 6, 14.0, 15.0, 80.8, 81.0, 14.4, 15.3, 162.9, 156.9, 1014.4, 1014.5, 52.910, 405.150, 223.03, 33.4707, 14.6162, 481.900, 14.7, 1503.754, 68.730, NAN, NAN
2021/11/12, 18:52:06.363, 40.204, -70.622, 0.31, 146.690, 286.700, 2.060, 19.3, 19.1, 1012.3, 1012.5, 0.0, 0.0, 193.850, 178.030, 17, 12, 15.9, 14.5, 80.6, 81.0, 16.5, 15.2, 160.6, 155.5, 1014.4, 1014.6, 48.210, 406.970, 211.01, 33.4538, 14.6102, 481.200, 14.5, 1503.715, 122.210, NAN, NAN
2021/11/12, 18:53:06.363, 40.204, -70.622, 0.18, 148.040, 178.200, 1.160, 19.3, 19.1, 1012.3, 1012.5, 0.0, 0.0, 193.850, 178.030, 16, 11, 15.6, 14.9, 80.6, 80.5, 15.0, 14.3, 163.5, 158.3, 1014.4, 1014.6, 50.750, 405.240, 213.47, 33.4691, 14.6080, 462.000, 14.8, 1503.726, 84.000, NAN, NAN
2021/11/12, 18:54:06.363, 40.205, -70.622, 0.02, 147.350, 80.800, 1.590, 19.3, 19.1, 1012.3, 1012.4, 0.0, 0.0, 193.850, 178.030, 15, 10, 15.8, 15.3, 81.2, 81.0, 15.7, 15.1, 165.3, 160.4, 1014.4, 1014.5, 48.600, 406.320, 206.85, 33.4509, 14.6154, 541.700, 14.9, 1503.728, 50.310, NAN, NAN
2021/11/12, 18:55:06.364, 40.204, -70.622, 0.40, 156.960, 92.900, 0.190, 19.3, 19.1, 1011.8, 1012.5, 0.0, 0.0, 193.850, 178.030, 8, 359, 14.7, 14.7, 80.8, 80.7, 14.7, 14.7, 165.3, 156.3, 1013.9, 1014.6, 40.280, 409.640, 182.82, 33.4591, 14.6212, 524.300, 15.0, 1503.757, 144.660, NAN, NAN
2021/11/12, 18:56:06.364, 40.204, -70.622, -0.01, 158.800, 191.200, 0.250, 19.3, 19.1, 1012.3, 1012.5, 0.0, 0.0, 193.850, 178.030, 2, 356, 13.3, 13.9, 80.6, 81.1, 13.2, 13.8, 160.5, 154.5, 1014.4, 1014.6, 36.490, 408.910, 162.29, 33.4333, 14.6182, 478.800, 15.0, 1503.717, 0.000, NAN, NAN
2021/11/12, 18:57:06.364, 40.204, -70.622, -0.04, 153.600, 138.100, 0.520, 19.3, 19.1, 1012.2, 1012.2, 0.0, 0.0, 193.850, 178.030, 6, 2, 14.9, 14.6, 81.2, 81.2, 14.7, 14.3, 160.0, 155.9, 1014.3, 1014.3, 39.300, 404.920, 170.96, 33.4470, 14.6202, 459.300, 15.2, 1503.739, 0.000, NAN, NAN
2021/11/12, 18:58:06.364, 40.204, -70.622, 0.52, 158.020, 150.300, 1.300, 19.3, 19.1, 1012.1, 1012.5, 0.0, 0.0, 193.850, 178.030, 3, 0, 14.6, 15.3, 80.8, 80.5, 13.9, 14.6, 161.5, 158.4, 1014.2, 1014.6, 36.970, 404.970, 163.50, 33.4575, 14.6193, 456.100, 14.7, 1503.749, 0.000, NAN, NAN
2021/11/12, 18:59:06.364, 40.204, -70.622, 0.67, 153.250, 59.100, 0.880, 19.3, 19.1, 1012.1, 1012.5, 0.0, 0.0, 193.850, 178.030, 6, 2, 14.8, 14.4, 81.0, 81.4, 14.9, 14.5, 161.0, 157.0, 1014.2, 1014.6, 33.340, 404.700, 153.23, 33.4590, 14.6168, 464.400, 14.8, 1503.742, 0.000, NAN, NAN
2021/11/12, 19:00:06.364, 40.204, -70.622, 0.72, 154.660, 51.300, 0.800, 19.3, 19.1, 1011.7, 1012.3, 0.0, 0.0, 193.850, 178.030, 7, 1, 16.3, 16.0, 81.4, 81.4, 16.4, 16.1, 163.0, 157.1, 1013.8, 1014.4, 30.400, 406.030, 144.28, 33.4690, 14.6107, 473.600, 14.6, 1503.734, 191.590, NAN, NAN
2021/11/12, 19:01:06.364, 40.204, -70.622, 0.48, 159.410, 240.000, 1.750, 19.4, 19.1, 1011.8, 1011.9, 0.0, 0.0, 193.850, 178.030, 3, 357, 15.5, 14.9, 81.0, 81.0, 15.3, 14.8, 159.1, 153.0, 1013.9, 1014.0, 28.340, 406.780, 136.15, 33.4615, 14.6013, 549.200, 13.2, 1503.696, 119.000, NAN, NAN
2021/11/12, 19:02:06.364, 40.203, -70.622, 0.27, 158.370, 340.500, 0.510, 19.4, 19.1, 1012.5, 1012.3, 0.0, 0.0, 193.850, 178.030, 1, 357, 14.2, 14.6, 80.8, 80.4, 14.5, 14.9, 159.4, 155.5, 1014.6, 1014.4, 28.240, 405.560, 135.02, 33.4646, 14.6005, 513.900, 13.0, 1503.697, 0.000, NAN, NAN
2021/11/12, 19:03:06.364, 40.203, -70.623, 0.10, 156.480, 115.000, 0.990, 19.4, 19.2, 1011.8, 1012.2, 0.0, 0.0, 193.850, 178.030, 4, 0, 14.6, 14.3, 80.5, 80.6, 14.2, 13.9, 161.9, 157.9, 1013.9, 1014.3, 26.510, 404.740, 130.60, 33.4504, 14.5964, 510.200, 15.9, 1503.667, 125.100, NAN, NAN
