#time   lat    lon   gyro  spd_log
11/12/21/20:34:06.370    40.3680   -70.7760   159.5600      0.15
11/12/21/20:35:06.370    40.3680   -70.7760   162.6900      0.23
11/12/21/20:36:06.370    40.3680   -70.7760   159.4300      0.64
11/12/21/20:37:06.370    40.3680   -70.7760   161.5200      0.33
11/12/21/20:38:06.370    40.3680   -70.7760   158.3400     -0.03
11/12/21/20:39:06.370    40.3680   -70.7760   154.4100      0.13
11/12/21/20:40:06.370    40.3680   -70.7760   158.8300      0.14
11/12/21/20:41:06.370    40.3680   -70.7760   159.7900      0.18
11/12/21/20:42:06.370    40.3680   -70.7760   157.5600     -0.30
11/12/21/20:43:06.370    40.3680   -70.7760   158.2900      0.31
11/12/21/20:44:06.370    40.3680   -70.7760   161.4600      0.10
11/12/21/20:45:06.370    40.3680   -70.7760   162.6800      0.05
11/12/21/20:46:06.371    40.3680   -70.7760   162.4100      0.22
11/12/21/20:47:06.371    40.3680   -70.7760   162.0900      0.38
11/12/21/20:48:06.371    40.3680   -70.7760   162.3300      0.35
11/12/21/20:49:06.371    40.3680   -70.7760   159.7300      0.33
11/12/21/20:50:06.371    40.3680   -70.7760   154.3500      0.27
11/12/21/20:51:06.371    40.3680   -70.7760   160.2900     -0.15
11/12/21/20:52:06.371    40.3680   -70.7760   160.0900      0.28
11/12/21/20:53:06.371    40.3680   -70.7760   161.0200      0.30
11/12/21/20:54:06.371    40.3680   -70.7760   160.6800      0.07
11/12/21/20:55:06.371    40.3680   -70.7760   157.8600      0.14
11/12/21/20:56:06.371    40.3680   -70.7760   161.4500     -0.09
11/12/21/20:57:06.371    40.3680   -70.7760   159.6200      0.31
11/12/21/20:58:06.371    40.3680   -70.7760   163.2200      0.39
11/12/21/20:59:06.371    40.3680   -70.7760   166.3700     -0.12
11/12/21/21:00:06.371    40.3680   -70.7760   167.6900      0.22
11/12/21/21:01:06.371    40.3680   -70.7760   169.9900      0.22
11/12/21/21:02:06.372    40.3680   -70.7760   167.0500      0.52
11/12/21/21:03:06.372    40.3680   -70.7760   167.4600      0.19
11/12/21/21:04:06.372    40.3680   -70.7760   165.8600      0.00
11/12/21/21:05:06.372    40.3680   -70.7770   167.9500      0.04
11/12/21/21:06:06.372    40.3680   -70.7770   165.7400     -0.16
11/12/21/21:07:06.372    40.3670   -70.7770   166.0200      0.08
11/12/21/21:08:06.372    40.3670   -70.7770   164.1700      0.08
11/12/21/21:09:06.372    40.3670   -70.7770   164.6600     -0.07
11/12/21/21:10:06.372    40.3670   -70.7770   166.5600      0.04
11/12/21/21:11:06.372    40.3670   -70.7780   164.2400     -0.16
11/12/21/21:12:06.372    40.3670   -70.7780   164.0900     -0.01
11/12/21/21:13:06.372    40.3670   -70.7780   168.1600      0.07
11/12/21/21:14:06.372    40.3670   -70.7780   167.7500      0.11
11/12/21/21:15:06.372    40.3670   -70.7780   162.6300     -0.13
11/12/21/21:16:06.372    40.3670   -70.7790   163.9600      0.11
11/12/21/21:17:06.373    40.3670   -70.7790   166.2100      0.10
11/12/21/21:18:06.373    40.3670   -70.7790   165.3300      0.06
11/12/21/21:19:06.373    40.3670   -70.7790   162.3300      0.19
11/12/21/21:20:06.373    40.3670   -70.7800   161.3500      0.01
11/12/21/21:21:06.373    40.3670   -70.7800   164.9200      0.27
11/12/21/21:22:06.373    40.3670   -70.7800   168.8100      0.08
11/12/21/21:23:06.373    40.3670   -70.7810   168.8600      0.05
11/12/21/21:24:06.373    40.3670   -70.7810   161.0700     -0.32
11/12/21/21:25:06.373    40.3670   -70.7810   157.9400      0.49
11/12/21/21:26:06.373    40.3670   -70.7810   147.6900      0.56
11/12/21/21:27:06.373    40.3670   -70.7810   150.3400     -0.31
11/12/21/21:28:06.373    40.3670   -70.7810   155.5100     -0.30
11/12/21/21:29:06.373    40.3670   -70.7800   156.2500     -0.60
11/12/21/21:30:06.373    40.3670   -70.7800   165.3600      0.33
11/12/21/21:31:06.373    40.3670   -70.7790   169.4100     -0.16
11/12/21/21:32:06.373    40.3670   -70.7790   184.2400      0.57
11/12/21/21:33:06.374    40.3670   -70.7790   191.4400      0.56
11/12/21/21:34:06.374    40.3660   -70.7800   181.4400      0.92
11/12/21/21:35:06.374    40.3660   -70.7790   175.3400      1.29
11/12/21/21:36:06.374    40.3650   -70.7790   179.3100      0.90
11/12/21/21:37:06.374    40.3650   -70.7790   175.4300      1.33
11/12/21/21:38:06.374    40.3640   -70.7790   175.6900      1.01
11/12/21/21:39:06.374    40.3640   -70.7790   175.8900      1.05
11/12/21/21:40:06.374    40.3630   -70.7790   178.5900      0.77
11/12/21/21:41:06.374    40.3620   -70.7790   177.8300      0.87
11/12/21/21:42:06.374    40.3620   -70.7790   173.7100      0.86
11/12/21/21:43:06.374    40.3610   -70.7780   173.4000      0.96
11/12/21/21:44:06.374    40.3610   -70.7780   178.2900      0.73
11/12/21/21:45:06.374    40.3600   -70.7780   174.6300      1.79
11/12/21/21:46:06.374    40.3590   -70.7770   172.3700      1.14
11/12/21/21:47:06.374    40.3590   -70.7770   173.0000      1.14
11/12/21/21:48:06.375    40.3580   -70.7770   177.6400      1.13
11/12/21/21:49:06.375    40.3580   -70.7770   177.0200      1.01
11/12/21/21:50:06.375    40.3570   -70.7760   179.8700      0.71
11/12/21/21:51:06.375    40.3560   -70.7760   176.9500      0.92
11/12/21/21:52:06.375    40.3560   -70.7760   175.4700      0.84
11/12/21/21:53:06.375    40.3550   -70.7750   170.7700      0.96
11/12/21/21:54:06.375    40.3550   -70.7750   176.8600      0.83
11/12/21/21:55:06.375    40.3540   -70.7750   180.0600      0.83
11/12/21/21:56:06.375    40.3530   -70.7750   174.3100      0.73
11/12/21/21:57:06.375    40.3520   -70.7740   176.1300      0.74
11/12/21/21:58:06.375    40.3520   -70.7740   174.4800      0.74
11/12/21/21:59:06.375    40.3510   -70.7730   173.2000      0.74
11/12/21/22:00:06.375    40.3500   -70.7730   174.5300      0.90
11/12/21/22:01:06.375    40.3500   -70.7720   177.0100      0.78
11/12/21/22:02:06.375    40.3490   -70.7720   177.1700      0.78
11/12/21/22:03:06.375    40.3480   -70.7720   181.9300      0.78
11/12/21/22:04:06.376    40.3480   -70.7710   174.4600      0.65
11/12/21/22:05:06.376    40.3470   -70.7710   178.2900      0.65
11/12/21/22:06:06.376    40.3470   -70.7710   176.2000      0.65
11/12/21/22:07:06.376    40.3460   -70.7700   174.8100      0.65
11/12/21/22:08:06.376    40.3450   -70.7700   178.0800      0.65
11/12/21/22:09:06.376    40.3450   -70.7690   176.0700      0.96
11/12/21/22:10:06.376    40.3440   -70.7690   176.0500      0.63
11/12/21/22:11:06.376    40.3430   -70.7690   169.9700      0.97
11/12/21/22:12:06.376    40.3430   -70.7680   179.4800      0.80
11/12/21/22:13:06.376    40.3420   -70.7680   175.7500      0.78
11/12/21/22:14:06.376    40.3410   -70.7670   177.2200      0.78
11/12/21/22:15:06.376    40.3400   -70.7670   175.0700      0.74
11/12/21/22:16:06.376    40.3390   -70.7670   176.6600      0.74
11/12/21/22:17:06.376    40.3390   -70.7660   175.0100      0.74
11/12/21/22:18:06.376    40.3380   -70.7660   178.2800      1.23
11/12/21/22:19:06.376    40.3370   -70.7650   175.0800      1.23
11/12/21/22:20:06.377    40.3370   -70.7650   175.6800      1.23
11/12/21/22:21:06.377    40.3360   -70.7650   172.2000      1.86
11/12/21/22:22:06.377    40.3350   -70.7640   174.2000      1.69
11/12/21/22:23:06.377    40.3340   -70.7640   174.7600      1.49
11/12/21/22:24:06.377    40.3340   -70.7630   174.9400      1.52
11/12/21/22:25:06.377    40.3330   -70.7630   173.1000      1.12
11/12/21/22:26:06.377    40.3320   -70.7630   175.0400      1.12
11/12/21/22:27:06.377    40.3320   -70.7620   173.6500      0.99
11/12/21/22:28:06.377    40.3310   -70.7620   175.0200      0.87
11/12/21/22:29:06.377    40.3300   -70.7610   176.4200      1.76
11/12/21/22:30:06.377    40.3290   -70.7610   173.6900      2.76
11/12/21/22:31:06.377    40.3280   -70.7610   172.6700      2.44
11/12/21/22:32:06.377    40.3270   -70.7600   172.9500      2.22
11/12/21/22:33:06.377    40.3260   -70.7600   174.4200      2.22
11/12/21/22:34:06.377    40.3260   -70.7590   174.9900      1.53
11/12/21/22:35:06.377    40.3250   -70.7590   173.6000      1.55
11/12/21/22:36:06.378    40.3240   -70.7580   174.8900      1.55
11/12/21/22:37:06.378    40.3230   -70.7580   176.4900      2.21
11/12/21/22:38:06.378    40.3220   -70.7580   175.5300      2.06
11/12/21/22:39:06.378    40.3210   -70.7570   175.3700      1.88
11/12/21/22:40:06.378    40.3200   -70.7570   173.8500      1.88
11/12/21/22:41:06.378    40.3190   -70.7560   175.2000      1.88
11/12/21/22:42:06.378    40.3180   -70.7560   174.3200      2.45
11/12/21/22:43:06.378    40.3170   -70.7560   176.3500      2.53
11/12/21/22:44:06.378    40.3150   -70.7550   174.1300      2.53
11/12/21/22:45:06.378    40.3150   -70.7550   175.8200      3.01
11/12/21/22:46:06.378    40.3140   -70.7540   174.8700      2.55
11/12/21/22:47:06.378    40.3130   -70.7540   176.0500      2.72
11/12/21/22:48:06.378    40.3120   -70.7530   176.9300      2.72
11/12/21/22:49:06.378    40.3110   -70.7530   177.8400      2.72
11/12/21/22:50:06.378    40.3100   -70.7530   175.9500      3.27
11/12/21/22:51:06.379    40.3090   -70.7520   176.9700      3.27
11/12/21/22:52:06.379    40.3080   -70.7520   178.4000      2.76
11/12/21/22:53:06.379    40.3070   -70.7520   175.3700      2.25
11/12/21/22:54:06.379    40.3060   -70.7510   171.4400      2.25
11/12/21/22:55:06.379    40.3050   -70.7510   171.9300      2.25
11/12/21/22:56:06.379    40.3040   -70.7500   177.6000      2.25
11/12/21/22:57:06.379    40.3030   -70.7500   175.5800      2.18
11/12/21/22:58:06.379    40.3030   -70.7490   175.0700      2.18
11/12/21/22:59:06.379    40.3020   -70.7490   175.0400      1.88
11/12/21/23:00:06.379    40.3010   -70.7490   174.2200      2.04
11/12/21/23:01:06.379    40.3010   -70.7480   173.9900      2.01
11/12/21/23:02:06.379    40.3000   -70.7480   175.9200      2.31
11/12/21/23:03:06.379    40.2990   -70.7480   174.1600      2.04
11/12/21/23:04:06.379    40.2980   -70.7470   173.8100      2.05
11/12/21/23:05:06.379    40.2970   -70.7470   177.9400      1.60
11/12/21/23:06:06.379    40.2970   -70.7470   174.1700      1.64
11/12/21/23:07:06.380    40.2960   -70.7460   174.0100      1.49
11/12/21/23:08:06.380    40.2950   -70.7460   174.8700      1.07
11/12/21/23:09:06.380    40.2950   -70.7460   173.9900      1.12
11/12/21/23:10:06.380    40.2940   -70.7450   175.4600      1.11
11/12/21/23:11:06.380    40.2930   -70.7450   176.8800      1.22
11/12/21/23:12:06.380    40.2930   -70.7450   180.0000      1.06
11/12/21/23:13:06.380    40.2920   -70.7450   183.8700      1.07
11/12/21/23:14:06.380    40.2920   -70.7450   179.3500      1.39
11/12/21/23:15:06.380    40.2910   -70.7440   181.9100      1.17
11/12/21/23:16:06.380    40.2900   -70.7440   180.2200      1.07
11/12/21/23:17:06.380    40.2890   -70.7440   181.9500      1.91
11/12/21/23:18:06.380    40.2880   -70.7440   180.7100      2.47
11/12/21/23:19:06.380    40.2880   -70.7440   178.5100      2.66
11/12/21/23:20:06.380    40.2870   -70.7430   181.7100      2.31
11/12/21/23:21:06.380    40.2860   -70.7430   177.3200      2.31
11/12/21/23:22:06.380    40.2850   -70.7430   179.5000      1.95
11/12/21/23:23:06.381    40.2840   -70.7430   181.8300      1.95
11/12/21/23:24:06.381    40.2840   -70.7430   180.8900      1.70
11/12/21/23:25:06.381    40.2830   -70.7420   180.4900      1.59
11/12/21/23:26:06.381    40.2820   -70.7420   177.4900      1.59
11/12/21/23:27:06.381    40.2810   -70.7420   180.4100      1.02
11/12/21/23:28:06.381    40.2810   -70.7420   180.6500      1.02
11/12/21/23:29:06.381    40.2800   -70.7420   176.1200      1.02
11/12/21/23:30:06.381    40.2790   -70.7420   179.2300      1.22
11/12/21/23:31:06.381    40.2780   -70.7410   182.3800      1.97
11/12/21/23:32:06.381    40.2770   -70.7410   178.5100      2.09
11/12/21/23:33:06.381    40.2760   -70.7410   178.3000      2.09
11/12/21/23:34:06.381    40.2750   -70.7410   179.0400      2.09
11/12/21/23:35:06.381    40.2750   -70.7410   178.9900      1.90
11/12/21/23:36:06.381    40.2740   -70.7410   181.2700      1.56
11/12/21/23:37:06.381    40.2730   -70.7410   178.4100      1.41
11/12/21/23:38:06.382    40.2720   -70.7410   180.8000      1.41
11/12/21/23:39:06.382    40.2710   -70.7400   183.7100      1.40
11/12/21/23:40:06.382    40.2710   -70.7400   182.3900      1.34
11/12/21/23:41:06.382    40.2700   -70.7400   182.6400      1.54
11/12/21/23:42:06.382    40.2690   -70.7400   181.4000      1.54
11/12/21/23:43:06.382    40.2680   -70.7400   180.5400      1.68
11/12/21/23:44:06.382    40.2670   -70.7400   181.5200      1.63
11/12/21/23:45:06.382    40.2660   -70.7400   182.0700      1.63
11/12/21/23:46:06.382    40.2660   -70.7400   181.8900      1.58
11/12/21/23:47:06.382    40.2650   -70.7400   180.6100      1.53
11/12/21/23:48:06.382    40.2640   -70.7400   179.1500      1.44
11/12/21/23:49:06.382    40.2630   -70.7400   179.5800      1.47
11/12/21/23:50:06.382    40.2620   -70.7400   179.6400      1.31
11/12/21/23:51:06.382    40.2620   -70.7400   181.5100      1.24
11/12/21/23:52:06.382    40.2610   -70.7390   178.2800      1.36
11/12/21/23:53:06.382    40.2600   -70.7390   179.6100      1.40
11/12/21/23:54:06.383    40.2590   -70.7390   179.8800      1.59
11/12/21/23:55:06.383    40.2580   -70.7390   185.9100      1.90
11/12/21/23:56:06.383    40.2570   -70.7390   185.5500      1.98
11/12/21/23:57:06.383    40.2560   -70.7390   180.3700      1.58
11/12/21/23:58:06.383    40.2560   -70.7390   183.2400      1.53
11/12/21/23:59:06.383    40.2550   -70.7390   180.1100      1.53
11/13/21/00:00:06.383    40.2540   -70.7390   178.5200      1.53
11/13/21/00:01:06.383    40.2530   -70.7390   180.1400      1.18
11/13/21/00:02:06.383    40.2530   -70.7390   183.4200      1.41
11/13/21/00:03:06.383    40.2520   -70.7390   179.4700      1.50
11/13/21/00:04:06.383    40.2510   -70.7390   182.8400      1.30
11/13/21/00:05:06.383    40.2500   -70.7390   181.7200      1.36
11/13/21/00:06:06.383    40.2490   -70.7390   181.1600      1.36
11/13/21/00:07:06.383    40.2480   -70.7390   178.6000      1.92
11/13/21/00:08:06.383    40.2470   -70.7390   181.4100      1.82
11/13/21/00:09:06.384    40.2460   -70.7390   181.6900      1.48
11/13/21/00:10:06.384    40.2450   -70.7390   181.3700      1.00
11/13/21/00:11:06.384    40.2440   -70.7390   182.0300      0.78
11/13/21/00:12:06.384    40.2440   -70.7390   182.9700      0.82
11/13/21/00:13:06.384    40.2430   -70.7390   178.9400      0.80
11/13/21/00:14:06.384    40.2420   -70.7390   182.3900      1.17
11/13/21/00:15:06.384    40.2410   -70.7390   182.9100      1.46
11/13/21/00:16:06.384    40.2400   -70.7390   183.5400      1.53
11/13/21/00:17:06.384    40.2400   -70.7390   181.4200      1.53
11/13/21/00:18:06.384    40.2390   -70.7390   178.9600      1.08
11/13/21/00:19:06.384    40.2380   -70.7390   178.1400      1.17
11/13/21/00:20:06.384    40.2370   -70.7390   180.8500      1.14
11/13/21/00:21:06.384    40.2360   -70.7390   181.0900      1.09
11/13/21/00:22:06.384    40.2350   -70.7390   180.6900      1.04
11/13/21/00:23:06.384    40.2350   -70.7390   180.7100      1.04
11/13/21/00:24:06.384    40.2340   -70.7390   180.2700      0.92
11/13/21/00:25:06.385    40.2330   -70.7390   180.0300      0.92
11/13/21/00:26:06.385    40.2320   -70.7390   181.8000      1.41
11/13/21/00:27:06.385    40.2310   -70.7390   180.1100      1.25
11/13/21/00:28:06.385    40.2300   -70.7390   179.6100      1.23
11/13/21/00:29:06.385    40.2290   -70.7390   185.3000      1.66
11/13/21/00:30:06.385    40.2280   -70.7390   181.9400      1.50
11/13/21/00:31:06.385    40.2270   -70.7390   182.2100      1.68
11/13/21/00:32:06.385    40.2270   -70.7390   179.7700      2.02
11/13/21/00:33:06.385    40.2260   -70.7390   180.4200      1.74
11/13/21/00:34:06.385    40.2250   -70.7390   180.8000      1.54
11/13/21/00:35:06.385    40.2240   -70.7390   180.2100      1.40
11/13/21/00:36:06.385    40.2230   -70.7390   179.2700      1.13
11/13/21/00:37:06.385    40.2220   -70.7390   181.5100      1.18
11/13/21/00:38:06.385    40.2220   -70.7390   181.9900      1.26
11/13/21/00:39:06.385    40.2210   -70.7390   177.7200      1.20
11/13/21/00:40:06.385    40.2200   -70.7400   184.1800      1.13
11/13/21/00:41:06.386    40.2190   -70.7400   177.8900      0.85
11/13/21/00:42:06.386    40.2190   -70.7400   182.2400      0.89
11/13/21/00:43:06.386    40.2180   -70.7400   180.9000      1.02
11/13/21/00:44:06.386    40.2170   -70.7400   180.5900      1.02
11/13/21/00:45:06.386    40.2160   -70.7400   180.3200      0.72
11/13/21/00:46:06.386    40.2160   -70.7400   180.7000      0.63
11/13/21/00:47:06.386    40.2150   -70.7400   182.6300      1.89
11/13/21/00:48:06.386    40.2140   -70.7400   179.2500      1.89
11/13/21/00:49:06.386    40.2130   -70.7400   180.9300      2.03
11/13/21/00:50:06.386    40.2120   -70.7400   181.3000      2.47
11/13/21/00:51:06.386    40.2110   -70.7400   181.0600      2.18
11/13/21/00:52:06.386    40.2100   -70.7400   179.1500      2.03
11/13/21/00:53:06.386    40.2090   -70.7400   179.3300      1.83
11/13/21/00:54:06.386    40.2090   -70.7400   179.6900      1.52
11/13/21/00:55:06.386    40.2080   -70.7400   180.5700      1.93
11/13/21/00:56:06.386    40.2070   -70.7400   182.3900      1.74
11/13/21/00:57:06.387    40.2060   -70.7400   183.6400      2.58
11/13/21/00:58:06.387    40.2050   -70.7400   178.8600      2.86
11/13/21/00:59:06.387    40.2040   -70.7400   178.6600      2.79
11/13/21/01:00:06.387    40.2030   -70.7400   179.7500      2.79
11/13/21/01:01:06.387    40.2020   -70.7400   181.1500      2.16
11/13/21/01:02:06.387    40.2020   -70.7400   179.8800      1.99
11/13/21/01:03:06.387    40.2010   -70.7400   179.2800      2.01
11/13/21/01:04:06.387    40.2000   -70.7400   181.1200      1.31
11/13/21/01:05:06.387    40.1990   -70.7400   181.7700      1.20
11/13/21/01:06:06.387    40.1980   -70.7400   179.0500      2.32
11/13/21/01:07:06.387    40.1970   -70.7400   180.6000      2.29
11/13/21/01:08:06.387    40.1960   -70.7400   182.0900      1.87
11/13/21/01:09:06.387    40.1950   -70.7400   179.0200      1.64
11/13/21/01:10:06.387    40.1950   -70.7400   180.8000      1.63
11/13/21/01:11:06.387    40.1940   -70.7410   179.9300      1.72
11/13/21/01:12:06.388    40.1930   -70.7410   180.9800      1.72
11/13/21/01:13:06.388    40.1920   -70.7410   179.8100      2.00
11/13/21/01:14:06.388    40.1910   -70.7410   179.0000      2.07
11/13/21/01:15:06.388    40.1900   -70.7410   178.8900      2.13
11/13/21/01:16:06.388    40.1890   -70.7410   179.7300      1.83
11/13/21/01:17:06.388    40.1880   -70.7410   181.2800      1.49
11/13/21/01:18:06.388    40.1870   -70.7410   179.7400      1.47
11/13/21/01:19:06.388    40.1860   -70.7410   180.0200      1.71
11/13/21/01:20:06.388    40.1860   -70.7410   179.3600      2.03
11/13/21/01:21:06.388    40.1850   -70.7410   180.4200      2.36
11/13/21/01:22:06.388    40.1840   -70.7410   179.8200      3.10
11/13/21/01:23:06.388    40.1830   -70.7410   177.9400      2.39
11/13/21/01:24:06.388    40.1820   -70.7410   177.7700      1.99
11/13/21/01:25:06.388    40.1810   -70.7410   177.7000      2.03
11/13/21/01:26:06.388    40.1800   -70.7410   176.9700      2.11
11/13/21/01:27:06.388    40.1800   -70.7410   180.4400      1.84
11/13/21/01:28:06.389    40.1790   -70.7410   177.3600      2.72
11/13/21/01:29:06.389    40.1780   -70.7410   177.0900      2.29
11/13/21/01:30:06.389    40.1770   -70.7410   179.1000      2.83
11/13/21/01:31:06.389    40.1760   -70.7410   176.0500      4.02
11/13/21/01:32:06.389    40.1750   -70.7410   176.8800      3.92
11/13/21/01:33:06.389    40.1740   -70.7410   177.9900      3.61
11/13/21/01:34:06.389    40.1730   -70.7410   177.3100      3.59
11/13/21/01:35:06.389    40.1720   -70.7410   178.1300      4.21
11/13/21/01:36:06.389    40.1700   -70.7410   178.7300      4.28
11/13/21/01:37:06.389    40.1690   -70.7410   174.5800      4.31
11/13/21/01:38:06.389    40.1680   -70.7410   175.4100      4.14
11/13/21/01:39:06.389    40.1670   -70.7410   178.4200      2.62
11/13/21/01:40:06.389    40.1660   -70.7410   176.3900      3.13
11/13/21/01:41:06.389    40.1650   -70.7410   173.6800      2.70
11/13/21/01:42:06.389    40.1640   -70.7410   175.0700      3.07
11/13/21/01:43:06.389    40.1630   -70.7410   176.2300      3.18
11/13/21/01:44:06.390    40.1620   -70.7410   175.9400      3.55
11/13/21/01:45:06.390    40.1610   -70.7410   175.9300      3.66
11/13/21/01:46:06.390    40.1600   -70.7400   176.0700      3.61
